,Unnamed: 0,Driver ID,Driver Onboard Date,Number of Rides,Average Ride Distance in Miles,Average Ride Duration in Minutes,Percentage of Prime Rides: ,Total Revenue: ,Average Ride Revenue,Week 1 Rides,Week 2 Rides,Week 3 Rides,Week 4 Rides,Week 5 Rides,Week 6 Rides,Week 7 Rides,Week 8 Rides,Week 9 Rides,Week 10 Rides,Week 11 Rides,Week 12 Rides,Week 13 Rides,First Ride Week,Last Ride Week
794,794,d9b4803fb9c57a061205f7376aed60a5,2016-04-26,54,9.491307455690373,17.469753086419757,18.51851851851852,1063.1940243547042,19.68877822879082,0,0,0,0,0,0,6,13,8,13,8,4,2,7,13
795,795,d9ef4b835e202c9b24315b999894362a,2016-05-01,48,11.180981023276622,25.97013888888889,41.66666666666666,1267.3346707552992,26.402805640735398,0,0,0,0,5,6,8,7,2,0,11,3,6,5,13
796,796,da020ae1ea6a8ce10cd43f5e36880c8d,2016-04-22,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
797,797,da3325f424c71942ca8a3401615a0e6c,2016-04-04,22,3.2984441956442905,12.779545454545454,13.636363636363635,239.55736853306323,10.888971296957418,0,16,0,0,0,0,0,0,6,0,0,0,0,2,9
798,798,da436a25d31e42fa12c800bacf3d8032,2016-04-27,50,2.94068375855941,12.663,34.0,592.5804509509073,11.851609019018149,0,0,0,0,43,7,0,0,0,0,0,0,0,5,6
799,799,da582077a9e547fc6e24b8d100e64209,2016-04-01,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
800,800,da8f13b0ebc53fe1147d982f087b5806,2016-04-05,43,5.317231012799988,16.098062015503878,25.58139534883721,648.8420753559429,15.089350589673094,0,16,22,0,0,2,0,0,3,0,0,0,0,2,9
801,801,da984ad859c4b4349544b580d532ec5a,2016-05-09,149,4.363312719049528,14.35973154362416,26.845637583892614,1988.4840311639136,13.345530410496066,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
802,802,daddf0bdb8874309dd07bd9d91396166,2016-04-24,27,3.536301285689234,10.409876543209878,40.74074074074074,332.8976209170633,12.32954151544679,0,0,0,4,2,7,1,8,0,4,0,1,0,4,12
803,803,dae249fc394c9bdf02f7d8bb1ff55733,2016-04-12,60,5.805247285636763,14.289722222222224,26.66666666666667,1107.3049469751572,18.45508244958595,0,0,1,0,7,12,8,13,8,6,0,3,2,3,13
804,804,db565e88c0f55509b8b272e807104ceb,2016-04-30,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
805,805,db63522a6a88af9b817df48e3f6bad15,2016-05-10,452,4.9832979957374945,14.061541297935102,32.52212389380531,6480.298858769225,14.33694437780802,0,0,0,0,0,0,43,78,78,57,66,54,76,7,13
806,806,db9cf75a3edf5b1d38fdf560682cec48,2016-04-07,298,4.683597002497919,14.462527964205814,22.483221476510067,3956.0483340013093,13.275329979870165,0,16,29,30,35,10,7,0,4,38,45,45,39,2,13
807,807,dc39121d4440ef9d34bb2cfac0f1bf2f,2016-03-30,325,4.583912564252331,13.804307692307697,15.384615384615385,4147.174315076367,12.760536354081127,10,27,23,18,14,19,13,29,29,26,34,41,42,1,13
808,808,dc5fe88ac0b99e77e8630795cfc16981,2016-04-01,372,4.57930326343625,14.087320788530464,41.935483870967744,5391.910637380338,14.494383433818113,39,43,36,23,46,6,15,49,44,26,42,3,0,1,12
809,809,dc9a5809e396367a5a0767ac9226a64f,2016-04-21,34,5.531990096049603,11.126960784313724,17.647058823529417,459.69707887809074,13.520502319943846,0,0,0,15,10,9,0,0,0,0,0,0,0,4,6
810,810,dca7c0d776c64df418bf3b63756927c2,2016-04-17,58,3.882947518001597,12.21264367816092,34.48275862068966,729.7546876452457,12.581977373193887,0,0,12,1,41,4,0,0,0,0,0,0,0,3,6
811,811,dccfed81fccb496e10c26074253a1330,2016-03-31,253,4.64044106952542,14.299934123847168,37.15415019762846,3680.624244450103,14.547921914822538,2,34,29,26,21,2,9,25,26,53,6,20,0,1,12
812,812,dd64221e3c3d2f0078f4903cabc16bad,2016-05-07,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
813,813,dddf432269175b67f5d9c55c3b36bdef,2016-05-12,238,5.215698319045764,14.971638655462186,21.84873949579832,3396.7730950959203,14.272155861747565,0,0,0,0,0,0,3,17,27,41,28,53,69,7,13
814,814,ddee9dcc776c7b87e68628ffa0f99dc7,2016-04-13,44,5.455666749892955,14.95757575757576,20.454545454545453,651.5446102439511,14.807832050998886,0,0,6,8,6,9,2,6,3,4,0,0,0,3,10
815,815,ddf9fad53fff9a2f2ded181e1144b47f,2016-03-31,37,4.0335487537446095,9.847297297297297,10.810810810810812,401.4987036953037,10.851316316089287,17,4,16,0,0,0,0,0,0,0,0,0,0,1,3
816,816,de0746635475c2be3d26489184659460,2016-04-18,290,5.241836126439496,15.875057471264368,27.24137931034483,4357.65214695776,15.02638671364745,0,0,0,67,60,44,64,29,16,10,0,0,0,4,10
817,817,de13b737a0b0f174b2d14836de6dc2ff,2016-05-13,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
818,818,de5fed97bda5c8aeca0d5c6a47f2deec,2016-04-06,232,5.174109176475429,13.917816091954027,29.74137931034483,3390.3306612907563,14.613494229701535,0,0,3,20,22,32,20,6,26,15,50,33,5,3,13
819,819,de9e048c789a0ddc487baae5929f51f9,2016-04-05,277,3.981121664378056,11.426353790613721,28.519855595667874,3369.7450892912616,12.165144726683257,0,18,35,19,53,17,15,14,37,13,22,4,30,2,13
820,820,ded0963ff2f6582b382b72de6f123a08,2016-03-29,374,3.5489438025844984,13.39621212121212,32.88770053475936,4652.809236551419,12.440666407891495,51,70,51,65,45,32,33,15,0,10,2,0,0,1,11
821,821,df11122e91571fcd91143da33fd3542a,2016-04-30,33,4.037152817398137,17.087373737373742,42.42424242424242,500.8544253089258,15.177406827543207,0,0,0,0,6,7,20,0,0,0,0,0,0,5,7
822,822,df9ab418e87b21319bdfe389a4552e08,2016-05-15,409,3.7918033066327386,15.502893235533824,44.74327628361858,5596.960117034518,13.684499063654076,0,0,0,0,0,0,14,97,111,105,0,0,82,7,13
823,823,dfe29c1db80f470f4fa8046bc7e5d8a0,2016-04-09,53,4.430516576466013,12.831446540880506,22.641509433962263,689.8478628122921,13.01599741155268,0,3,0,7,12,13,5,0,11,2,0,0,0,2,10
824,824,e02f0f208e1f02b7672ff2ed8bd1bcd3,2016-04-18,251,3.809673382228848,14.367264276228418,33.46613545816733,3437.4642872026225,13.695076841444713,0,0,0,20,18,26,39,31,22,20,11,37,27,4,13
825,825,e0449ff246754057062a6331c7a7b661,2016-04-18,44,4.8967419732764546,14.777272727272727,31.818181818181817,604.0731566604942,13.728935378647597,0,0,0,1,0,2,0,0,0,7,13,10,11,4,13
826,826,e0493acb44c53e68e3c3aca626cd466b,2016-05-07,44,3.885937996039032,13.795454545454545,47.72727272727273,614.1885479792958,13.958830635893085,0,0,0,0,0,9,1,22,6,6,0,0,0,6,10
827,827,e065a88039052c0f4e552886fab4d99f,2016-04-21,224,3.675780355389698,14.377455357142857,40.625,3040.453659256795,13.573453835967836,0,0,0,26,26,30,16,24,16,17,33,15,21,4,13
828,828,e08a1154c61bfa0adb7a029eed7df122,2016-04-05,44,7.4016084515730345,15.757196969696968,18.181818181818183,813.2792121190467,18.48361845725107,0,7,17,18,2,0,0,0,0,0,0,0,0,2,5
829,829,e0a98706329350c48ea450d1705bdd86,2016-04-04,504,4.507826189618105,13.272486772486776,18.849206349206348,6472.752515659627,12.842762927896084,0,44,34,22,29,47,47,43,54,34,31,58,61,2,13
830,830,e0e3594e7d43742458a79799c7a5dd6c,2016-04-01,241,3.859663199475552,15.70926694329184,33.60995850622407,3288.249005856438,13.644186746292277,22,27,9,0,0,20,3,38,16,27,25,33,21,1,13
831,831,e0e76adfaac64932530b49127890139c,2016-03-31,378,3.497611791695081,13.587125220458553,35.714285714285715,4891.850119430947,12.941402432357005,27,56,62,29,26,26,0,0,4,7,3,72,66,1,13
832,832,e111c33885a216cc61ee4947afc355f7,2016-05-11,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
833,833,e121472f6b4dd372dfceb87c7e30cbac,2016-04-15,38,4.5195382481082484,17.824122807017545,26.315789473684212,532.8654543518876,14.022775114523355,0,0,16,3,0,17,0,0,0,2,0,0,0,3,10
834,834,e127911975277f6b07fb2521647e1031,2016-04-06,59,5.209989230241347,16.228248587570622,32.20338983050848,886.5791523968418,15.026765294861724,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
835,835,e1970a13e4fbb03fee21f66f7a97f5eb,2016-04-21,250,3.7605279182770577,12.853266666666665,37.2,3118.8897565906927,12.475559026362774,0,0,0,11,28,26,33,0,19,35,39,20,39,4,13
836,836,e1b7e1ea030de78f88501a832cb007b2,2016-05-04,244,4.264875816111972,13.278551912568304,22.950819672131143,3138.7728233416633,12.863823046482224,0,0,0,0,0,23,45,42,33,32,30,17,22,6,13
837,837,e1d2df8059744cac678fbdc113e9e697,2016-03-28,53,4.0419358597957995,11.74559748427673,45.283018867924525,711.8989063777699,13.432054837316413,14,10,29,0,0,0,0,0,0,0,0,0,0,1,3
838,838,e225e4363d4ef824640866378d49a878,2016-04-26,243,7.1563574792641775,15.889643347050756,31.27572016460905,4258.838791396886,17.526085561304058,0,0,0,0,7,59,4,18,14,38,28,28,47,5,13
839,839,e246b5012a29db02ad24ce4b7e332b9b,2016-03-29,30,2.2131847009747267,12.33888888888889,30.0,307.7565404524008,10.25855134841336,14,7,4,0,0,0,0,5,0,0,0,0,0,1,8
840,840,e253f0cb570353173a73119dcc0e54d2,2016-05-11,318,5.552670796802285,15.24889937106918,43.710691823899374,5130.672228096612,16.13418939653023,0,0,0,0,0,0,18,62,43,34,43,24,94,7,13
841,841,e26a411f427d8387e1244ece6053c940,2016-04-18,56,6.544153415153327,14.146428571428574,30.357142857142854,919.1703960484834,16.41375707229435,0,0,0,8,9,14,17,5,0,0,0,0,3,4,13
842,842,e2dc374288c7edd10ce6647a8e6ae548,2016-04-13,35,4.143189133433582,17.896190476190476,40.0,539.9223088688532,15.42635168196723,0,0,10,0,0,0,2,2,5,4,5,2,5,3,13
843,843,e31ae4a7e10b56e18f3f988fe48acbcb,2016-03-30,222,4.6268645520512734,13.761636636636634,28.828828828828826,3099.105771548169,13.959935907874634,12,67,67,0,0,15,11,26,4,7,5,7,1,1,13
844,844,e3306c36e5fe929405591869e0ee98d5,2016-04-24,23,6.071460026011204,16.78985507246377,39.130434782608695,384.934787378677,16.73629510342074,0,0,0,2,5,0,0,4,5,0,3,0,4,4,13
845,845,e33e7bd3f983ccbc3014e3689b1062f7,2016-04-22,44,3.496619732312625,12.045833333333333,29.54545454545455,516.6269360193205,11.741521273166375,0,0,0,9,16,0,0,19,0,0,0,0,0,4,8
846,846,e35d490b495edf857a448653e036bd44,2016-03-31,34,3.304844002546897,14.28186274509804,35.29411764705883,429.73133284969833,12.639156848520534,6,23,5,0,0,0,0,0,0,0,0,0,0,1,3
847,847,e38156350137c3a0df6b4b43c002ce0b,2016-04-23,275,8.719057049925604,19.913636363636364,22.90909090909091,5521.202663018173,20.077100592793354,0,0,0,2,17,27,45,50,29,31,27,24,23,4,13
848,848,e4038e6006053cadf0bb2f8795e6c9eb,2016-04-24,206,3.5835983417673125,12.286407766990292,37.864077669902905,2499.871825550641,12.135300124032236,0,0,0,6,40,14,6,1,0,51,2,25,61,4,13
849,849,e45936982498bfe7a8fcfef62bf1edc8,2016-05-05,56,3.7525365322785382,11.927976190476189,26.785714285714285,664.00022526108,11.857146879662142,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
850,850,e498f29ac08e3302ff8f110db38b170d,2016-04-27,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
851,851,e4f3a9d5cf57b9b518136afd9757f76d,2016-03-28,32,2.2369418519393043,10.958854166666667,9.375,286.60241154759103,8.95632536086222,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1
852,852,e58dab18de6e4134d8b232e57ce1d86e,2016-05-10,275,3.629865207306892,14.974,53.45454545454545,3812.3338188688112,13.863032068613858,0,0,0,0,0,0,45,43,39,36,38,35,39,7,13
853,853,e610084768b3d8313be3a7dd22e5e5e7,2016-04-06,45,4.681201265391056,13.07074074074074,2.2222222222222223,542.53975306751,12.056438957055777,0,11,13,17,4,0,0,0,0,0,0,0,0,2,5
854,854,e61357801b8cc7a4b40cf736e6890972,2016-05-12,575,3.2522476132532865,12.42504347826087,37.21739130434783,7069.817780390306,12.295335270244012,0,0,0,0,0,0,54,80,87,60,97,111,86,7,13
855,855,e64f09e2fba9abd0daf0668bbcd7ae97,2016-04-28,37,5.013537528730093,15.632882882882885,35.135135135135144,556.8869106031044,15.050997583867689,0,0,0,0,4,4,0,6,9,0,2,10,2,5,13
856,856,e67fc482899bea76fa32d6274607140d,2016-05-07,39,6.812491695114385,13.11623931623932,25.64102564102564,628.5876126196662,16.117631092811955,0,0,0,0,0,2,1,7,0,6,10,5,8,6,13
857,857,e72a4e847306ddfd0540d630c79b33e4,2016-05-06,30,3.331469215123384,12.94,46.66666666666666,423.5328170316195,14.11776056772065,0,0,0,0,0,15,6,9,0,0,0,0,0,6,8
858,858,e761f3e1d225c421222cfe150072ad3c,2016-03-31,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
859,859,e76529a86a5efc221a88a6c91a75ea59,2016-04-19,283,3.907696770631474,12.683156654888105,34.275618374558306,3660.880101994194,12.935972091852275,0,0,0,66,7,20,44,24,27,56,17,12,10,4,13
860,860,e7faba643203b7d1ed349fe03ee07d36,2016-04-29,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
861,861,e8a7df9c27dc5dbb1057f2f18aaa862e,2016-05-05,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
862,862,e8b60c6f666907603bb5d70aa8cc6c80,2016-05-07,499,3.8331587554046047,14.427555110220444,28.65731462925852,6396.189757654283,12.81801554640137,0,0,0,0,0,12,81,95,86,52,30,80,63,6,13
863,863,e8d73d55baeb522ef8843cb54cd08df0,2016-04-02,241,4.553847413648142,17.48969571230982,26.141078838174273,3387.9939024413725,14.058065985233913,2,19,0,0,41,8,36,0,0,37,0,50,48,1,13
864,864,e8efeab7179493aca6effda3bf21833e,2016-04-27,188,3.637641596964951,13.820478723404255,36.70212765957447,2434.3834391924647,12.948848080810986,0,0,0,0,25,21,51,0,18,17,3,26,27,5,13
865,865,e91240606aaab23860bfba718c858d30,2016-05-12,245,3.746608763181662,13.212244897959184,29.79591836734694,3027.0242313049653,12.3552009441019,0,0,0,0,0,0,6,31,30,40,31,51,56,7,13
866,866,e9651415a968663e49b62c29e5d89137,2016-04-14,234,3.5119110780562064,12.146225071225073,37.60683760683761,2836.6464330885133,12.122420654224413,0,0,17,14,23,16,30,25,32,14,32,13,18,3,13
867,867,ea1f8d9a6f34043a8e8a3f78dbda7f9a,2016-04-05,231,2.9756787179084516,14.424891774891774,38.528138528138534,2809.8589376846,12.163891505128136,0,58,80,4,0,0,0,0,0,0,68,21,0,2,12
868,868,eb48fcd046d9d869a6c6eccd90392480,2016-04-22,239,3.7555196228210295,15.536750348675033,45.60669456066945,3331.900239400417,13.941005185775804,0,0,0,1,4,0,40,21,45,9,32,35,52,4,13
869,869,ebed38ca7ec991605d2d4a3b569e9214,2016-05-03,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
870,870,ec1637dbd16bb38ec0b5a93c14373364,2016-04-27,58,5.986883464328706,15.975287356321841,32.75862068965517,949.0176477831488,16.362373237640494,0,0,0,0,2,0,11,14,16,0,0,0,15,5,13
871,871,ec78920915122cbe500fcb475a8fb5d3,2016-05-08,346,3.5365357471425294,13.210163776493257,44.797687861271676,4526.400059390804,13.082081096505213,0,0,0,0,0,4,38,42,58,39,60,25,80,6,13
872,872,ec91bf40df64a813b83c67f46118de37,2016-04-26,323,6.105981718713911,16.61749226006192,25.07739938080495,5319.341096869939,16.468548287523028,0,0,0,0,12,41,32,58,40,42,39,20,39,5,13
873,873,eccb23f51439621fd79b3754af59d443,2016-04-06,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
874,874,ed0c7d2a0d5f60d527c0c3643495ddca,2016-04-28,58,7.055012485306678,14.111494252873564,6.896551724137932,921.187051423772,15.88253536937538,0,0,0,0,12,21,16,5,4,0,0,0,0,5,9
875,875,ed1aeb39f5da7d42d10a92653319b951,2016-04-06,220,3.2106809454355654,13.08439393939394,40.90909090909091,2753.4879330750487,12.515854241250224,0,26,21,22,31,18,22,22,0,24,22,12,0,2,12
876,876,edc891e47623366a2aaa2b1a32ae1fa1,2016-04-15,71,5.55177286393495,14.989671361502348,15.492957746478874,1055.6270028034269,14.867985954977847,0,0,6,17,23,0,0,8,0,5,1,0,11,3,13
877,877,edca8abe7dd3a699bde27f9241e73dda,2016-04-26,27,4.3401274688634714,14.66111111111111,25.92592592592593,355.37279553626524,13.161955390232048,0,0,0,0,4,3,8,9,0,3,0,0,0,5,10
878,878,ee8b2edb7ef82ae69ccc57bba1889a40,2016-04-05,606,4.283849259321647,12.920049504950494,28.877887788778878,7992.172023415391,13.188402678903284,0,58,19,64,62,59,67,66,32,63,46,28,42,2,13
879,879,eeb00fe9de3e348006f6f7128e6cf4e3,2016-03-29,260,3.856946612610425,16.163012820512822,45.0,3658.5456018057102,14.07132923771427,21,51,25,31,28,0,0,16,34,0,28,11,15,1,13
880,880,eece82fe623b4bb335a9b9e20eb0ca54,2016-04-28,377,3.827868676020178,13.199027409372235,36.339522546419104,4973.901706787665,13.19337322755349,0,0,0,0,12,44,42,52,44,72,39,57,15,5,13
881,881,eedb2d3b82cd4276804c339cae45fef4,2016-04-22,230,4.516634148160116,14.435,34.34782608695652,3193.9415491578325,13.886702387642751,0,0,0,13,30,33,33,18,23,20,20,22,18,4,13
882,882,eef12344364d2a2e1e2d581287cf9cd8,2016-04-09,313,5.2606130562680615,13.40825346112886,34.82428115015974,4510.9494479610685,14.411979066968264,0,16,25,27,35,22,38,36,3,27,26,19,39,2,13
883,883,eef2e2ad223c5c824565b3d98086e7fc,2016-04-05,433,3.4747981406805675,13.725712086220168,42.26327944572749,5699.778304772973,13.163460288159287,0,16,47,13,15,41,54,41,52,44,45,57,8,2,13
884,884,ef3970fc96947901f21cb6dff853b8a8,2016-05-06,348,3.7539430385469648,13.356657088122606,49.137931034482754,4794.626326122306,13.777661856673292,0,0,0,0,0,23,38,49,22,48,64,46,58,6,13
885,885,ef3e90cd957439dcf1a2afcfc4b0cad7,2016-04-26,508,3.676688169425154,13.054429133858267,50.19685039370079,6751.8400691049355,13.29102375808058,0,0,0,0,69,65,58,46,51,59,71,59,30,5,13
886,886,efee4c92f7fb02a7dbd0ddba25878e2f,2016-04-17,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
887,887,f0124196d19be156b58f64700fdac7e0,2016-04-21,542,4.368475041704198,16.762361623616236,24.354243542435427,7455.4621328940275,13.755465189841376,0,0,0,9,26,0,78,25,84,82,80,81,77,4,13
888,888,f06398053a230bf914041eb897dc8d62,2016-04-09,49,4.117545461024332,15.38231292517007,28.57142857142857,655.9971972589178,13.387697903243218,0,11,26,12,0,0,0,0,0,0,0,0,0,2,4
889,889,f0df79d10df44f18742682108b17f60a,2016-03-28,26,6.6785619714149425,13.093589743589744,15.384615384615385,395.8718173381633,15.225839128390893,2,4,2,1,2,2,0,2,0,3,4,3,1,1,13
890,890,f129b4923a3e5d5f676a592a8e4b7efd,2016-04-12,45,3.472217044116084,12.915185185185184,60.0,576.7018428092673,12.815596506872605,0,0,3,5,0,0,0,7,5,16,9,0,0,3,11
891,891,f14169430d2a1ccb92266e8fb27b5bb7,2016-04-12,319,4.518924461839592,14.292476489028216,32.9153605015674,4365.255643320652,13.684186969657214,0,0,50,42,42,2,25,42,52,20,20,0,24,3,13
892,892,f17cfca756365f6863a241ea96ab9f75,2016-04-16,287,4.814406788871704,14.714692218350756,28.222996515679444,4211.80740576986,14.675287128117983,0,0,13,28,29,33,27,25,21,38,18,35,20,3,13
893,893,f193cf4d5de76b20688d759ea7c66312,2016-05-03,563,3.3032825852443377,14.256749555950265,42.984014209591464,7382.750427770597,13.113233441866068,0,0,0,0,0,50,109,88,39,80,74,55,68,6,13
894,894,f1a2419d56c2a09edf4030caeebeb5b6,2016-05-03,32,4.497612375259424,16.847916666666666,9.375,414.19968818066206,12.94374025564569,0,0,0,0,0,13,11,0,8,0,0,0,0,6,9
895,895,f1b4411717c78f67380366c2a16a4d1e,2016-03-28,41,4.915255367523788,13.428048780487805,7.317073170731707,515.8192971021247,12.58095846590548,37,0,0,0,4,0,0,0,0,0,0,0,0,1,5
896,896,f24c7a1f58df6b9e7ee7f01012e601ac,2016-04-26,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
897,897,f2a9db857bbd5fe385ed59d8f2e89621,2016-04-23,312,4.3428138880311815,13.158547008547009,29.16666666666667,4188.00181645685,13.423082745054009,0,0,0,18,20,40,9,29,54,42,27,52,21,4,13
898,898,f395649fb47860aebc4817c7a6ea90e6,2016-04-14,47,3.1373770508274967,14.535106382978725,48.93617021276596,624.613478140107,13.289648471066105,0,0,6,10,9,12,0,5,1,4,0,0,0,3,10
899,899,f429fcd3fe77e166454f9b27813b07d1,2016-04-13,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
900,900,f467b8de5a37d9a818c0cbb557089c55,2016-05-08,29,9.310799072483345,21.659195402298852,31.03448275862069,672.9644233308893,23.20566977003067,0,0,0,0,0,1,11,7,9,0,0,1,0,6,12
901,901,f4b761ebd4f310f03e5e7f79b925ef4f,2016-05-05,410,4.318561737321799,15.633048780487805,43.17073170731707,5981.427314676617,14.588847108967359,0,0,0,0,0,19,42,48,37,44,66,80,74,6,13
902,902,f54b6feed73d306d44d8fba250bafea8,2016-03-31,424,3.504488011140628,13.310259433962267,35.613207547169814,5349.930385186884,12.6177603424219,59,67,32,58,55,34,16,23,43,24,3,9,1,1,13
903,903,f5efba2f8019f9eff955fa20312d0639,2016-04-10,192,3.9858795634649407,12.826128472222226,46.875,2650.740833977489,13.805941843632755,0,2,18,7,16,14,21,27,27,22,16,17,5,2,13
904,904,f696de645de36b56677457d2d3136524,2016-04-20,29,4.663295255326343,15.448850574712644,51.72413793103448,434.6154785906023,14.98674064105525,0,0,0,13,8,3,0,0,0,0,0,5,0,4,12
905,905,f758703e18f588f2370783f8b779e664,2016-03-29,31,4.304148725364073,13.344086021505374,25.806451612903228,397.9672267150922,12.837652474680395,8,10,8,0,5,0,0,0,0,0,0,0,0,1,5
906,906,f7858e1e354a9fa26b3055bc12a4ee5b,2016-04-19,428,4.738965959110886,16.726557632398755,25.0,6108.238104012617,14.271584355169663,0,0,0,16,40,37,30,37,62,42,60,46,58,4,13
907,907,f86eb77e1cefe28e9f0e9d3775fae261,2016-03-28,50,4.7484186063852265,14.035,30.0,676.3009442835777,13.526018885671554,29,14,0,0,0,0,0,0,0,0,0,0,7,1,13
908,908,f91254f1c1b3112ef3464e477d23c9e8,2016-05-01,29,4.4239596184857115,12.670114942528734,58.620689655172406,452.8626710608075,15.615954174510605,0,0,0,0,1,3,3,13,7,2,0,0,0,5,10
909,909,f98673773627b4b8d152e2b168b85bb2,2016-05-15,35,6.672708776801138,16.563333333333333,25.714285714285715,584.0764242432715,16.687897835522048,0,0,0,0,0,0,1,3,11,5,8,7,0,7,12
910,910,f9893308ea5859d7ede4e034086c461c,2016-04-06,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
911,911,f9aa6d69d74e786544027a1ab3049f44,2016-04-27,400,3.2247116830501947,13.765999999999998,51.0,5379.800461983378,13.449501154958446,0,0,0,0,38,33,83,65,59,16,8,53,45,5,13
912,912,fac81ea6cbd540c89c7eee17e851a233,2016-04-30,50,3.2092659102489223,11.084666666666667,22.0,550.103353140625,11.0020670628125,0,0,0,0,5,4,9,17,3,12,0,0,0,5,10
913,913,faebff3d5429ff2036c125a91df765c8,2016-03-28,48,4.961997879047726,11.933333333333335,4.166666666666667,592.1015671952478,12.335449316567662,14,23,10,0,1,0,0,0,0,0,0,0,0,1,5
914,914,fb83fc6555a4f700fd92630d9fcb9cea,2016-04-28,50,6.799830986615633,16.453,26.0,880.316956805274,17.60633913610548,0,0,0,0,2,7,15,19,7,0,0,0,0,5,9
915,915,fb903879c556260ae2604ae0c45cb92a,2016-05-02,218,5.509050778466025,15.866360856269116,44.4954128440367,3601.8097735810948,16.522063181564658,0,0,0,0,0,12,0,41,27,15,77,46,0,6,12
916,916,fba8372d56b91b1bff7b71d970b5af58,2016-04-01,83,5.790527614328468,16.435542168674697,18.072289156626507,1261.3938963156745,15.197516823080411,6,21,24,16,6,5,0,1,2,2,0,0,0,1,10
917,917,fbe0433e5b1a3db9dc9d6ed21efc6148,2016-05-08,43,6.652907836550647,16.042248062015506,51.16279069767442,773.0933838467943,17.97891590341382,0,0,0,0,0,4,19,18,0,0,0,2,0,6,12
918,918,fc3504d2efaaaa976a33b3c856927155,2016-04-24,218,6.175854983232628,15.960932721712537,21.559633027522935,3399.266040380946,15.59296348798599,0,0,0,1,25,19,37,0,1,16,35,18,66,4,13
919,919,fc83b793850ea70d9e898afd0b3ef592,2016-04-15,245,4.735753001040101,14.709863945578231,35.51020408163265,3600.011505850225,14.693924513674391,0,0,8,18,35,33,0,0,11,30,30,46,34,3,13
920,920,fc857228f75499b2f24b3d547e12b9e9,2016-05-09,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
921,921,fd1bfe51e18fc13936ae19ce3a387fff,2016-05-05,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
922,922,fd2130d0d215069168dc2f79c1f5ae44,2016-04-08,331,4.3302602477974395,13.00669687814703,35.95166163141994,4525.932468981075,13.67351199087938,0,12,20,37,2,0,0,12,42,62,15,60,69,2,13
923,923,fd39748ba122e84e9ac492e6fb7c7a05,2016-04-17,323,3.5094420376778115,13.448194014447884,33.746130030959755,4142.279177731245,12.824393739106018,0,0,7,28,13,14,35,39,39,27,33,52,36,3,13
924,924,fd831ca1d79ae5c6fc3a679a22e5b8cf,2016-05-07,19,2.4842809049541725,11.069298245614032,47.368421052631575,205.87055008678504,10.835292109830792,0,0,0,0,0,10,7,0,2,0,0,0,0,6,9
925,925,fda96e6cd3395dfae3e59cd4ac95f7d7,2016-04-24,199,4.483307336638454,15.639195979899494,49.246231155778894,3140.0664545351924,15.779228414749708,0,0,0,0,10,26,27,18,20,26,19,17,36,5,13
926,926,fdbee494c73577d5b1266d1fec5c6c9a,2016-05-15,47,5.043510634331664,12.365248226950353,17.02127659574468,654.6726200057168,13.929204680972695,0,0,0,0,0,0,3,7,1,10,26,0,0,7,11
927,927,fde60697758e68d617f471e49f65db75,2016-04-25,32,4.522273105745213,11.408333333333333,31.25,451.2708173785528,14.102213043079775,0,0,0,0,32,0,0,0,0,0,0,0,0,5,5
